maxFacesNumber,maxRefLevel,init_cpu_s,init_wall_hms,cycle1_cpu_s,cycle1_wall_hms,cycle2_cpu_s,cycle2_wall_hms,note,Total_CPU,,isMin
9,16,5.583066,00:00:05,546.279475,00:09:06,574.203435,00:09:34,,1126.065976,,0
9,18,6.501799,00:00:06,562.597086,00:09:22,578.792293,00:09:38,,1147.891178,,0
9,20,7.282322,00:00:07,543.174985,00:09:03,579.254959,00:09:39,,1129.712266,,0
9,22,8.241256,00:00:08,558.78809,00:09:18,594.52926,00:09:54,,1161.558606,,0
9,24,9.256285,00:00:09,549.756372,00:09:09,590.888409,00:09:50,,1149.901066,,0
11,2,0.103046,00:00:00,3399.938298,00:56:39,3457.377642,00:57:37,,6857.418986,,0
11,4,0.168722,00:00:00,633.10998,00:10:33,673.14115,00:11:13,,1306.419852,,0
11,6,0.819522,00:00:00,539.178349,00:08:59,571.955149,00:09:31,,1111.95302,,0
11,8,1.805671,00:00:01,535.682762,00:08:55,578.614744,00:09:38,,1116.103177,,0
11,10,2.752507,00:00:02,547.457998,00:09:07,572.897635,00:09:32,,1123.10814,,0
11,12,3.734051,00:00:03,552.593465,00:09:12,597.123256,00:09:57,,1153.450772,,0
11,14,4.573143,00:00:04,568.884731,00:09:28,606.402531,00:10:06,,1179.860405,,0
11,16,5.569553,00:00:05,543.219663,00:09:03,581.805936,00:09:41,,1130.595152,,0
11,18,6.393097,00:00:06,550.102357,00:09:10,580.21949,00:09:40,,1136.714944,,0
11,20,7.31795,00:00:07,546.240894,00:09:06,587.315218,00:09:47,,1140.874062,,0
11,22,8.307446,00:00:08,561.43007,00:09:21,587.577622,00:09:47,,1157.315138,,0
11,24,9.137865,00:00:09,547.459402,00:09:07,577.345852,00:09:37,,1133.943119,,0
13,2,0.107501,00:00:00,3427.947469,00:57:07,3467.619974,00:57:47,,6895.674944,,0
13,4,0.166142,00:00:00,626.215318,00:10:26,669.047402,00:11:09,,1295.428862,,0
13,6,0.823345,00:00:00,541.190271,00:09:01,573.517741,00:09:33,,1115.531357,,0
13,8,1.822876,00:00:01,541.229108,00:09:01,572.021338,00:09:32,,1115.073322,,0
13,10,2.776725,00:00:02,539.767273,00:08:59,569.854128,00:09:29,,1112.398126,,0
13,12,3.728748,00:00:03,545.251106,00:09:05,571.333575,00:09:31,,1120.313429,,0
13,14,4.612166,00:00:04,551.977614,00:09:11,589.803882,00:09:49,,1146.393662,,0
13,16,5.504912,00:00:05,541.080212,00:09:01,567.547647,00:09:27,,1114.132771,,0
13,18,6.373723,00:00:06,551.873212,00:09:11,583.523828,00:09:43,,1141.770763,,0
13,20,7.354909,00:00:07,549.310705,00:09:09,574.743747,00:09:34,,1131.409361,,0
13,22,8.196434,00:00:08,537.466667,00:08:57,565.990003,00:09:25,,1111.653104,,0
13,24,9.307624,00:00:09,559.048233,00:09:19,596.904214,00:09:56,,1165.260071,,0
15,2,0.103332,00:00:00,3493.293011,00:58:13,3556.235986,00:59:16,,7049.632329,,0
15,4,0.168225,00:00:00,642.782633,00:10:42,677.35208,00:11:17,,1320.302938,,0
15,6,0.825101,00:00:00,546.447698,00:09:06,577.408642,00:09:37,,1124.681441,,0
15,8,1.795186,00:00:01,542.770271,00:09:02,581.092401,00:09:41,,1125.657858,,0
15,10,2.746164,00:00:02,537.477885,00:08:57,560.409669,00:09:20,,1100.633718,,0
15,12,3.690274,00:00:03,546.064721,00:09:06,577.542557,00:09:37,,1127.297552,,0
15,14,4.619665,00:00:04,547.487432,00:09:07,571.968576,00:09:31,,1124.075673,,0
15,16,5.523773,00:00:05,536.593893,00:08:56,561.682931,00:09:21,,1103.800597,,0
15,18,6.431968,00:00:06,554.414165,00:09:14,582.597093,00:09:42,,1143.443226,,0
15,20,7.391471,00:00:07,548.678558,00:09:08,576.989298,00:09:36,,1133.059327,,0
15,22,8.226972,00:00:08,543.06883,00:09:03,577.896036,00:09:37,,1129.191838,,0
15,24,9.220032,00:00:09,549.876844,00:09:09,581.866817,00:09:41,,1140.963693,,0
17,2,0.103802,00:00:00,3447.057579,00:57:27,3503.219533,00:58:23,,6950.380914,,0
17,4,0.170823,00:00:00,636.22104,00:10:36,664.131442,00:11:04,,1300.523305,,0
17,6,0.824361,00:00:00,535.427733,00:08:55,560.665865,00:09:20,,1096.917959,,1
17,8,1.805481,00:00:01,541.091447,00:09:01,580.344505,00:09:40,,1123.241433,,0
17,10,2.730665,00:00:02,532.675825,00:08:52,573.180999,00:09:33,,1108.587489,,0
17,12,3.645049,00:00:03,532.549002,00:08:52,583.118195,00:09:43,,1119.312246,,0
17,14,4.630781,00:00:04,539.525661,00:08:59,582.903078,00:09:42,,1127.05952,,0
17,16,5.530616,00:00:05,546.073183,00:09:06,580.317244,00:09:40,,1131.921043,,0
17,18,6.443252,00:00:06,540.085601,00:09:00,592.469034,00:09:52,,1138.997887,,0
17,20,7.459411,00:00:07,562.402751,00:09:22,593.295504,00:09:53,,1163.157666,,0
17,22,8.3656,00:00:08,537.829263,00:08:57,561.707988,00:09:21,,1107.902851,,0
17,24,9.163074,00:00:09,552.772757,00:09:16,587.835522,00:09:55,,1149.771353,,0
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,min,,
,,,,,,,,,1096.917959,,
