maxFacesNumber,maxRefLevel,init_cpu_s,init_wall_hms,cycle1_cpu_s,cycle1_wall_hms,cycle2_cpu_s,cycle2_wall_hms,note,Total_CPU,,isMin
4,22,13.463889,00:00:13,485.849624,00:08:05,518.34656,00:08:38,,1017.660073,,0
4,24,14.879964,00:00:14,489.926797,00:08:09,519.378385,00:08:39,,1024.185146,,0
7,2,0.072037,00:00:00,3848.471848,01:04:08,3913.152242,01:05:13,,7761.696127,,0
7,4,0.153625,00:00:00,624.776366,00:10:24,656.529468,00:10:56,,1281.459459,,0
7,6,1.48575,00:00:01,484.276054,00:08:04,514.335719,00:08:34,,1000.097523,,0
7,8,3.087664,00:00:03,485.555625,00:08:05,514.246871,00:08:34,,1002.89016,,0
7,10,4.601815,00:00:04,479.798592,00:07:59,508.268872,00:08:28,,992.669279,,0
7,12,6.066559,00:00:06,476.245444,00:07:56,502.040626,00:08:22,,984.352629,,0
7,14,7.544692,00:00:07,494.439989,00:08:14,523.783317,00:08:43,,1025.767998,,0
7,16,9.086319,00:00:09,482.977931,00:08:02,510.215827,00:08:30,,1002.280077,,0
7,18,10.436377,00:00:10,474.229448,00:07:54,502.749301,00:08:22,,987.415126,,0
7,20,11.980327,00:00:11,485.872697,00:08:05,513.372846,00:08:33,,1011.22587,,0
7,22,13.40511,00:00:13,466.462944,00:07:46,493.650759,00:08:13,,973.518813,,0
7,24,14.932982,00:00:14,473.477034,00:07:53,506.724052,00:08:26,,995.134068,,0
9,2,0.069584,00:00:00,3908.299125,01:05:08,3980.229669,01:06:20,,7888.598378,,0
9,4,0.154327,00:00:00,628.755763,00:10:28,659.015766,00:10:59,,1287.925856,,0
9,6,1.491682,00:00:01,493.199714,00:08:13,508.432675,00:08:28,,1003.124071,,0
9,8,3.099751,00:00:03,480.696092,00:08:00,522.634024,00:08:42,,1006.429867,,0
9,10,4.586541,00:00:04,478.043852,00:07:58,507.09038,00:08:27,,989.720773,,0
9,12,6.122702,00:00:06,496.920138,00:08:16,532.733528,00:08:52,,1035.776368,,0
9,14,7.653731,00:00:07,482.827835,00:08:02,511.246659,00:08:31,,1001.728225,,0
9,16,8.938951,00:00:08,473.97637,00:07:53,502.980242,00:08:22,,985.895563,,0
9,18,10.455789,00:00:10,477.966249,00:07:57,515.206112,00:08:35,,1003.62815,,0
9,20,11.929697,00:00:11,487.593011,00:08:07,520.374929,00:08:40,,1019.897637,,0
9,22,13.590836,00:00:13,487.860197,00:08:07,519.673616,00:08:39,,1021.124649,,0
9,24,14.902165,00:00:14,485.644181,00:08:05,514.553561,00:08:34,,1015.099907,,0
11,2,0.071006,00:00:00,3908.426849,01:05:08,3954.621624,01:05:54,,7863.119479,,0
11,4,0.154545,00:00:00,620.452267,00:10:20,661.968087,00:11:01,,1282.574899,,0
11,6,1.491959,00:00:01,465.321757,00:07:45,494.650912,00:08:14,,961.464628,,1
11,8,3.081745,00:00:03,471.091088,00:07:51,504.07903,00:08:24,,978.251863,,0
11,10,4.543468,00:00:04,471.469573,00:07:51,498.884105,00:08:18,,974.897146,,0
11,12,6.152434,00:00:06,493.887207,00:08:13,526.162089,00:08:46,,1026.20173,,0
11,14,7.59893,00:00:07,489.60226,00:08:09,523.08505,00:08:43,,1020.28624,,0
11,16,9.086921,00:00:09,477.012615,00:07:57,502.377392,00:08:22,,988.476928,,0
11,18,10.472243,00:00:10,477.713852,00:07:57,509.111816,00:08:29,,997.297911,,0
11,20,11.857903,00:00:11,467.754118,00:07:47,497.489409,00:08:17,,977.10143,,0
11,22,13.421272,00:00:13,471.017031,00:07:51,507.592699,00:08:27,,992.031002,,0
11,24,14.84643,00:00:14,486.514309,00:08:06,517.251619,00:08:37,,1018.612358,,0
13,2,0.069647,00:00:00,3826.769504,01:03:46,3919.731287,01:05:19,,7746.570438,,0
13,4,0.158665,00:00:00,644.788611,00:10:44,673.308302,00:11:13,,1318.255578,,0
13,6,1.504485,00:00:01,492.520978,00:08:12,522.719804,00:08:42,,1016.745267,,0
13,8,3.093176,00:00:03,503.275132,00:08:23,531.387506,00:08:51,,1037.755814,,0
13,10,4.579436,00:00:04,516.425338,00:08:36,538.832743,00:08:58,,1059.837517,,0
13,12,6.057738,00:00:06,502.602939,00:08:22,539.529107,00:08:59,,1048.189784,,0
13,14,7.550116,00:00:07,492.902346,00:08:12,524.855696,00:08:44,,1025.308158,,0
13,16,9.061388,00:00:09,498.164631,00:08:18,530.486264,00:08:50,,1037.712283,,0
13,18,10.506979,00:00:10,496.887079,00:08:17,530.104336,00:08:50,,1037.498394,,0
13,20,12.049304,00:00:12,497.212624,00:08:17,527.780037,00:08:47,,1037.041965,,0
13,22,13.433787,00:00:13,479.623436,00:07:59,507.353468,00:08:27,,1000.410691,,0
13,24,15.022208,00:00:15,496.593194,00:08:16,534.924998,00:08:54,,1046.5404,,0
15,2,0.072731,00:00:00,3949.895825,01:05:50,4013.112232,01:06:53,,7963.080788,,0
15,4,0.155804,00:00:00,641.026,00:10:41,670.888767,00:11:10,,1312.070571,,0
15,6,1.500773,00:00:01,478.799343,00:07:58,507.589849,00:08:27,,987.889965,,0
15,8,3.050596,00:00:03,470.224341,00:07:50,499.343641,00:08:19,,972.618578,,0
15,10,4.533592,00:00:04,478.997048,00:07:59,500.586769,00:08:20,,984.117409,,0
15,12,6.006344,00:00:06,465.376656,00:07:45,492.835307,00:08:12,,964.218307,,0
15,14,7.620418,00:00:07,471.864043,00:07:51,502.375201,00:08:22,,981.859662,,0
15,16,9.117656,00:00:09,477.924417,00:07:57,506.196062,00:08:26,,993.238135,,0
15,18,10.603174,00:00:10,482.164762,00:08:02,513.592015,00:08:33,,1006.359951,,0
15,20,11.890562,00:00:11,465.005608,00:07:45,493.956296,00:08:13,,970.852466,,0
15,22,13.593183,00:00:13,479.466786,00:07:59,507.868598,00:08:27,,1000.928567,,0
15,24,15.028087,00:00:15,485.58587,00:08:05,527.259692,00:08:47,,1027.873649,,0
17,2,0.071842,00:00:00,3932.948055,01:05:33,3960.731267,01:06:01,,7893.751164,,0
17,4,0.155977,00:00:00,626.957969,00:10:26,654.137675,00:10:54,,1281.251621,,0
17,6,1.492107,00:00:01,479.602908,00:07:59,504.668175,00:08:24,,985.76319,,0
17,8,3.117089,00:00:03,490.837324,00:08:10,519.402023,00:08:39,,1013.356436,,0
17,10,4.570469,00:00:04,471.029795,00:07:51,499.19698,00:08:19,,974.797244,,0
17,12,6.103566,00:00:06,470.652779,00:07:50,497.765959,00:08:17,,974.522304,,0
17,14,7.547319,00:00:07,463.06356,00:07:43,501.797376,00:08:21,,972.408255,,0
17,16,9.025758,00:00:09,465.439081,00:07:45,501.7016,00:08:21,,976.166439,,0
17,18,10.373485,00:00:10,465.984515,00:07:45,502.50257,00:08:22,,978.86057,,0
17,20,11.902277,00:00:11,463.227553,00:07:43,494.71744,00:08:14,,969.84727,,0
17,22,13.462404,00:00:13,476.714624,00:07:56,507.478121,00:08:27,,997.655149,,0
17,24,14.925536,00:00:14,482.347357,00:08:02,512.07972,00:08:32,,1009.352613,,0
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,min,,
,,,,,,,,,961.464628,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
