maxFacesNumber,maxRefLevel,init_cpu_s,init_wall_hms,cycle1_cpu_s,cycle1_wall_hms,cycle2_cpu_s,cycle2_wall_hms,note,Total_CPU,,isMin
9,16,0.274143,00:00:00,486.327624,00:08:06,517.161518,00:08:37,,1003.763285,,0
9,18,0.306125,00:00:00,488.105914,00:08:08,525.34777,00:08:45,,1013.759809,,0
9,20,0.346796,00:00:00,479.646828,00:07:59,512.327222,00:08:32,,992.320846,,0
9,22,0.384484,00:00:00,483.067289,00:08:03,514.697246,00:08:34,,998.149019,,0
9,24,0.421393,00:00:00,468.972463,00:07:48,501.405208,00:08:21,,970.799064,,0
11,2,0.015045,00:00:00,842.656511,00:14:02,887.147145,00:14:47,,1729.818701,,0
11,4,0.029877,00:00:00,489.915257,00:08:09,520.889402,00:08:40,,1010.834536,,0
11,6,0.078955,00:00:00,471.112957,00:07:51,503.795584,00:08:23,,974.987496,,0
11,8,0.116894,00:00:00,468.462081,00:07:48,511.190631,00:08:31,,979.769606,,0
11,10,0.155049,00:00:00,477.938961,00:07:57,507.915559,00:08:27,,986.009569,,0
11,12,0.192898,00:00:00,472.099187,00:07:52,517.533733,00:08:37,,989.825818,,0
11,14,0.232346,00:00:00,481.21721,00:08:01,512.251836,00:08:32,,993.701392,,0
11,16,0.268188,00:00:00,481.617469,00:08:01,512.130241,00:08:32,,994.015898,,0
11,18,0.310632,00:00:00,471.588372,00:07:51,504.327412,00:08:24,,976.226416,,0
11,20,0.34701,00:00:00,469.370855,00:07:49,501.398545,00:08:21,,971.11641,,0
11,22,0.381705,00:00:00,462.762568,00:07:42,491.484528,00:08:11,,954.628801,,0
11,24,0.432731,00:00:00,480.847352,00:08:00,515.528056,00:08:35,,996.808139,,0
13,2,0.015353,00:00:00,837.217036,00:13:57,883.991328,00:14:43,,1721.223717,,0
13,4,0.030041,00:00:00,481.49045,00:08:01,515.676532,00:08:35,,997.197023,,0
13,6,0.076741,00:00:00,470.575438,00:07:50,500.352719,00:08:20,,971.004898,,0
13,8,0.116659,00:00:00,469.567829,00:07:49,500.574061,00:08:20,,970.258549,,0
13,10,0.154207,00:00:00,477.04111,00:07:57,509.950865,00:08:29,,987.146182,,0
13,12,0.193774,00:00:00,483.270334,00:08:03,506.826203,00:08:26,,990.290311,,0
13,14,0.231204,00:00:00,466.843835,00:07:46,497.827788,00:08:17,,964.902827,,0
13,16,0.273358,00:00:00,488.178644,00:08:08,523.100257,00:08:43,,1011.552259,,0
13,18,0.308734,00:00:00,482.784179,00:08:02,514.464336,00:08:34,,997.557249,,0
13,20,0.346101,00:00:00,476.491217,00:07:56,515.082965,00:08:35,,991.920283,,0
13,22,0.385231,00:00:00,491.643698,00:08:11,525.074994,00:08:45,,1017.103923,,0
13,24,0.431311,00:00:00,483.988647,00:08:04,520.13055,00:08:40,,1004.550508,,0
15,2,0.015173,00:00:00,855.332234,00:14:15,889.299017,00:14:49,,1744.646424,,0
15,4,0.029921,00:00:00,487.209882,00:08:07,520.387798,00:08:40,,1007.627601,,0
15,6,0.077085,00:00:00,471.224108,00:07:51,506.900824,00:08:26,,978.202017,,0
15,8,0.11656,00:00:00,465.253015,00:07:45,497.80651,00:08:17,,963.176085,,0
15,10,0.15638,00:00:00,467.203248,00:07:47,499.171262,00:08:19,,966.53089,,0
15,12,0.192562,00:00:00,467.494,00:07:47,502.592923,00:08:22,,970.279485,,0
15,14,0.231646,00:00:00,479.821914,00:07:59,523.067505,00:08:43,,1003.121065,,0
15,16,0.271611,00:00:00,471.694037,00:07:51,501.514085,00:08:21,,973.479733,,0
15,18,0.304716,00:00:00,468.902083,00:07:48,497.693975,00:08:17,,966.900774,,0
15,20,0.344827,00:00:00,470.037872,00:07:50,514.449973,00:08:34,,984.832672,,0
15,22,0.381186,00:00:00,464.65107,00:07:44,507.515171,00:08:27,,972.547427,,0
15,24,0.418362,00:00:00,468.9345,00:07:49,515.030971,00:08:35,,984.383833,,0
17,2,0.01518,00:00:00,846.966965,00:14:07,880.025039,00:14:40,,1727.007184,,0
17,4,0.029957,00:00:00,483.445986,00:08:03,517.143388,00:08:37,,1000.619331,,0
17,6,0.076559,00:00:00,464.180472,00:07:44,494.288186,00:08:14,,958.545217,,0
17,8,0.117251,00:00:00,473.413586,00:07:53,503.299186,00:08:23,,976.830023,,0
17,10,0.153978,00:00:00,468.324158,00:07:48,505.635288,00:08:25,,974.113424,,0
17,12,0.193174,00:00:00,470.848894,00:07:50,505.979443,00:08:25,,977.021511,,0
17,14,0.232991,00:00:00,479.986039,00:07:59,512.822661,00:08:32,,993.041691,,0
17,16,0.268082,00:00:00,486.54557,00:08:06,514.013253,00:08:34,,1000.826905,,0
17,18,0.306148,00:00:00,467.879712,00:07:47,498.102364,00:08:18,,966.288224,,0
17,20,0.344613,00:00:00,482.063827,00:08:02,507.918879,00:08:27,,990.327319,,0
17,22,0.382416,00:00:00,486.452713,00:08:06,518.55017,00:08:38,,1005.385299,,0
17,24,0.421115,00:00:00,479.1878,00:07:59,514.663107,00:08:34,,994.272022,,0
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,min,,
,,,,,,,,,951.074097,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
