maxFacesNumber,maxRefLevel,init_cpu_s,init_wall_hms,cycle1_cpu_s,cycle1_wall_hms,cycle2_cpu_s,cycle2_wall_hms,note,Total_CPU,,isMin
7,2,0.011592,00:00:00,964.77098,00:16:04,1005.190668,00:16:45,,1969.97324,,0
7,4,0.038849,00:00:00,470.152125,00:07:50,511.720595,00:08:31,,981.911569,,0
7,6,0.150975,00:00:00,459.624472,00:07:39,492.638621,00:08:12,,952.414068,,0
7,8,0.247843,00:00:00,460.087512,00:07:40,489.986582,00:08:09,,950.321937,,0
7,10,0.343424,00:00:00,459.892354,00:07:39,493.135983,00:08:13,,953.371761,,0
7,12,0.432044,00:00:00,471.466897,00:07:51,499.092151,00:08:19,,970.991092,,0
7,14,0.530016,00:00:00,459.187047,00:07:39,499.630993,00:08:19,,959.348056,,0
7,16,0.653463,00:00:00,462.289455,00:07:42,503.979698,00:08:23,,966.922616,,0
7,18,0.71637,00:00:00,469.976714,00:07:49,499.490422,00:08:19,,970.183506,,0
7,20,0.801625,00:00:00,467.320257,00:07:47,500.543888,00:08:20,,968.66577,,0
7,22,0.910198,00:00:00,462.695194,00:07:42,492.625427,00:08:12,,956.230819,,0
7,24,0.994522,00:00:00,467.705504,00:07:47,496.603694,00:08:16,,965.30372,,0
9,2,0.011701,00:00:00,959.623771,00:15:59,995.372671,00:16:35,,1955.008143,,0
9,4,0.039239,00:00:00,483.115752,00:08:03,518.811853,00:08:38,,1001.966844,,0
9,6,0.151467,00:00:00,466.481464,00:07:46,495.919199,00:08:15,,962.55213,,0
9,8,0.246922,00:00:00,460.882356,00:07:40,486.581974,00:08:06,,947.711252,,0
9,10,0.339105,00:00:00,458.486226,00:07:38,489.571142,00:08:09,,948.396473,,0
9,12,0.435124,00:00:00,455.791474,00:07:35,491.898956,00:08:11,,948.125554,,0
9,14,0.529853,00:00:00,473.709757,00:07:53,504.646026,00:08:24,,978.885636,,0
9,16,0.623535,00:00:00,463.180578,00:07:43,494.799396,00:08:14,,958.603509,,0
9,18,0.714089,00:00:00,459.74607,00:07:39,498.965504,00:08:18,,959.425663,,0
9,20,0.796656,00:00:00,456.228196,00:07:36,488.658169,00:08:08,,945.683021,,0
9,22,0.902425,00:00:00,477.22511,00:07:57,504.616911,00:08:24,,982.744446,,0
9,24,0.989436,00:00:00,473.411758,00:07:53,504.510513,00:08:24,,978.911707,,0
11,2,0.01198,00:00:00,955.147044,00:15:55,992.238986,00:16:32,,1947.39801,,0
11,4,0.038546,00:00:00,469.973741,00:07:49,501.563024,00:08:21,,971.575311,,0
11,6,0.148034,00:00:00,453.020617,00:07:33,492.858181,00:08:12,,946.026832,,0
11,8,0.249442,00:00:00,470.764431,00:07:50,501.770917,00:08:21,,972.78479,,0
11,10,0.344554,00:00:00,458.642479,00:07:38,485.74721,00:08:05,,944.734243,,0
11,12,0.443426,00:00:00,474.719932,00:07:54,515.370005,00:08:35,,990.533363,,0
11,14,0.525991,00:00:00,467.20865,00:07:47,506.895296,00:08:26,,974.629937,,0
11,16,0.622738,00:00:00,485.394204,00:08:05,515.450297,00:08:35,,1001.467239,,0
11,18,0.718579,00:00:00,457.452114,00:07:37,486.187584,00:08:06,,944.358277,,0
11,20,0.801176,00:00:00,475.476365,00:07:55,509.94897,00:08:29,,986.226511,,0
11,22,0.895691,00:00:00,468.951932,00:07:48,502.144847,00:08:22,,971.99247,,0
11,24,0.98969,00:00:00,473.15062,00:07:53,503.887663,00:08:23,,978.027973,,0
13,2,0.01154,00:00:00,954.46897,00:15:54,1006.431933,00:16:46,,1960.912443,,0
13,4,0.039192,00:00:00,471.601847,00:07:51,504.553133,00:08:24,,976.194172,,0
13,6,0.14822,00:00:00,456.63759,00:07:36,497.286037,00:08:17,,954.071847,,0
13,8,0.250446,00:00:00,468.081213,00:07:48,506.978797,00:08:26,,975.310456,,0
13,10,0.342647,00:00:00,458.259227,00:07:38,488.845327,00:08:08,,947.447201,,0
13,12,0.438436,00:00:00,481.955341,00:08:01,511.105346,00:08:31,,993.499123,,0
13,14,0.528975,00:00:00,458.74694,00:07:38,498.420562,00:08:18,,957.696477,,0
13,16,0.626352,00:00:00,458.675146,00:07:38,488.758176,00:08:08,,948.059674,,0
13,18,0.708823,00:00:00,459.774294,00:07:39,488.662435,00:08:08,,949.145552,,0
13,20,0.800631,00:00:00,464.512971,00:07:44,507.852658,00:08:27,,973.16626,,0
13,22,0.891446,00:00:00,465.581503,00:07:45,495.426884,00:08:15,,961.899833,,0
13,24,0.990416,00:00:00,471.389667,00:07:51,515.589827,00:08:35,,987.96991,,0
15,2,0.01179,00:00:00,963.298982,00:16:03,997.149288,00:16:37,,1960.46006,,0
15,4,0.038596,00:00:00,469.504211,00:07:49,504.904598,00:08:24,,974.447405,,0
15,6,0.148447,00:00:00,460.422027,00:07:40,492.827043,00:08:12,,953.397517,,0
15,8,0.249492,00:00:00,460.973078,00:07:40,487.568876,00:08:07,,948.791446,,0
15,10,0.342796,00:00:00,462.992097,00:07:42,498.296791,00:08:18,,961.631684,,0
15,12,0.434459,00:00:00,465.983848,00:07:45,496.014791,00:08:16,,962.433098,,0
15,14,0.523919,00:00:00,465.888078,00:07:45,498.460287,00:08:18,,964.872284,,0
15,16,0.629122,00:00:00,458.424671,00:07:38,490.881522,00:08:10,,949.935315,,0
15,18,0.715394,00:00:00,463.491693,00:07:43,505.30624,00:08:25,,969.513327,,0
15,20,0.805499,00:00:00,458.191184,00:07:38,487.691766,00:08:07,,946.688449,,0
15,22,0.889367,00:00:00,473.468343,00:07:53,507.086786,00:08:27,,981.444496,,0
15,24,0.989833,00:00:00,465.341658,00:07:45,497.515088,00:08:17,,963.846579,,0
17,2,0.01188,00:00:00,961.659026,00:16:01,1004.454685,00:16:44,,1966.125591,,0
17,4,0.039157,00:00:00,485.492668,00:08:05,521.207997,00:08:41,,1006.739822,,0
17,6,0.148944,00:00:00,464.77469,00:07:44,496.680478,00:08:16,,961.604112,,0
17,8,0.24884,00:00:00,459.843893,00:07:39,505.20418,00:08:25,,965.296913,,0
17,10,0.351914,00:00:00,473.980806,00:07:53,506.167244,00:08:26,,980.499964,,0
17,12,0.437428,00:00:00,479.870083,00:07:59,507.855284,00:08:27,,988.162795,,0
17,14,0.534505,00:00:00,459.972369,00:07:39,496.751316,00:08:16,,957.25819,,0
17,16,0.621442,00:00:00,463.230694,00:07:43,500.758438,00:08:20,,964.610574,,0
17,18,0.712891,00:00:00,468.886294,00:07:48,500.773546,00:08:20,,970.372731,,0
17,20,0.796553,00:00:00,474.006497,00:07:54,506.772932,00:08:26,,981.575982,,0
17,22,0.930104,00:00:00,460.320032,00:07:40,493.495326,00:08:13,,954.745462,,0
17,24,0.984935,00:00:00,461.256925,00:07:41,502.064501,00:08:22,,964.306361,,0
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,min,,
,,,,,,,,,941.977911,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
