maxFacesNumber,maxRefLevel,init_cpu_s,init_wall_hms,cycle1_cpu_s,cycle1_wall_hms,cycle2_cpu_s,cycle2_wall_hms,note,Total_CPU,,isMin
7,8,0.426242,00:00:00,457.748917,00:07:37,491.444034,00:08:11,,949.619193,,0
7,10,0.599962,00:00:00,452.102779,00:07:32,486.325621,00:08:06,,939.028362,,0
7,12,0.76945,00:00:00,461.70925,00:07:41,489.574454,00:08:09,,952.053154,,0
7,14,0.929744,00:00:00,457.900645,00:07:37,488.486973,00:08:08,,947.317362,,0
7,16,1.106211,00:00:01,447.013605,00:07:27,475.79051,00:07:55,,923.910326,,0
7,18,1.27992,00:00:01,463.803585,00:07:43,490.058734,00:08:10,,955.142239,,0
7,20,1.443542,00:00:01,471.295482,00:07:51,499.995165,00:08:19,,972.734189,,0
7,22,1.640359,00:00:01,464.34382,00:07:44,491.457312,00:08:11,,957.441491,,0
7,24,1.76676,00:00:01,462.010506,00:07:42,492.673044,00:08:12,,956.45031,,0
9,2,0.017188,00:00:00,1120.786058,00:18:41,1162.398553,00:19:22,,2283.201799,,0
9,4,0.052148,00:00:00,482.955291,00:08:03,516.272175,00:08:36,,999.279614,,0
9,6,0.254686,00:00:00,454.789728,00:07:34,484.538956,00:08:04,,939.58337,,0
9,8,0.43168,00:00:00,454.526992,00:07:34,478.72583,00:07:58,,933.684502,,0
9,10,0.593274,00:00:00,455.995052,00:07:36,488.136329,00:08:08,,944.724655,,0
9,12,0.76576,00:00:00,459.596584,00:07:39,488.142761,00:08:08,,948.505105,,0
9,14,0.930816,00:00:00,456.128696,00:07:36,493.404861,00:08:13,,950.464373,,0
9,16,1.107026,00:00:01,461.977823,00:07:41,495.84058,00:08:15,,958.925429,,0
9,18,1.281987,00:00:01,451.984557,00:07:31,481.71203,00:08:01,,934.978574,,0
9,20,1.45157,00:00:01,455.715989,00:07:35,483.550398,00:08:03,,940.717957,,0
9,22,1.602662,00:00:01,448.6863,00:07:28,495.232039,00:08:15,,945.521001,,0
9,24,1.773684,00:00:01,459.160138,00:07:39,491.010544,00:08:11,,951.944366,,0
11,2,0.016285,00:00:00,1126.583511,00:18:46,1168.255306,00:19:28,,2294.855102,,0
11,4,0.052149,00:00:00,492.56974,00:08:12,519.501757,00:08:39,,1012.123646,,0
11,6,0.252804,00:00:00,450.765768,00:07:30,480.930703,00:08:00,,931.949275,,0
11,8,0.430422,00:00:00,464.012632,00:07:44,497.005253,00:08:17,,961.448307,,0
11,10,0.602724,00:00:00,463.627759,00:07:43,494.730889,00:08:14,,958.961372,,0
11,12,0.764643,00:00:00,456.497115,00:07:36,486.715878,00:08:06,,943.977636,,0
11,14,0.939675,00:00:00,445.561491,00:07:25,473.237858,00:07:53,,919.739024,,1
11,16,1.104705,00:00:01,449.621115,00:07:29,483.98908,00:08:04,,934.7149,,0
11,18,1.292761,00:00:01,451.243848,00:07:31,486.901592,00:08:06,,939.438201,,0
11,20,1.448628,00:00:01,458.260038,00:07:38,484.984666,00:08:05,,944.693332,,0
11,22,1.616341,00:00:01,463.416243,00:07:43,490.942112,00:08:10,,955.974696,,0
11,24,1.78527,00:00:01,459.179641,00:07:39,491.596248,00:08:11,,952.561159,,0
13,2,0.016461,00:00:00,1127.331763,00:18:47,1164.138596,00:19:24,,2291.48682,,0
13,4,0.051688,00:00:00,475.147463,00:07:55,513.232984,00:08:33,,988.432135,,0
13,6,0.254916,00:00:00,456.491226,00:07:36,486.386941,00:08:06,,943.133083,,0
13,8,0.435048,00:00:00,452.646585,00:07:32,481.690295,00:08:01,,934.771928,,0
13,10,0.598489,00:00:00,465.734333,00:07:45,496.290407,00:08:16,,962.623229,,0
13,12,0.762241,00:00:00,460.251749,00:07:40,487.511568,00:08:07,,948.525558,,0
13,14,0.932285,00:00:00,449.45977,00:07:29,488.68656,00:08:08,,939.078615,,0
13,16,1.105135,00:00:01,456.646722,00:07:36,482.76101,00:08:02,,940.512867,,0
13,18,1.267715,00:00:01,449.422166,00:07:29,484.349573,00:08:04,,935.039454,,0
13,20,1.443336,00:00:01,453.088931,00:07:33,490.175206,00:08:10,,944.707473,,0
13,22,1.609556,00:00:01,455.058198,00:07:35,487.810755,00:08:07,,944.478509,,0
13,24,1.789434,00:00:01,457.934331,00:07:37,488.60985,00:08:08,,948.333615,,0
15,2,0.016472,00:00:00,1139.657028,00:18:59,1177.43194,00:19:37,,2317.10544,,0
15,4,0.051987,00:00:00,479.196214,00:07:59,507.878066,00:08:27,,987.126267,,0
15,6,0.253114,00:00:00,471.330333,00:07:51,510.273394,00:08:30,,981.856841,,0
15,8,0.430713,00:00:00,460.504579,00:07:40,490.558964,00:08:10,,951.494256,,0
15,10,0.600598,00:00:00,451.396839,00:07:31,497.473939,00:08:17,,949.471376,,0
15,12,0.763741,00:00:00,456.477464,00:07:36,490.734226,00:08:10,,947.975431,,0
15,14,0.938138,00:00:00,451.801635,00:07:31,488.532039,00:08:08,,941.271812,,0
15,16,1.105094,00:00:01,447.094459,00:07:27,482.98269,00:08:02,,931.182243,,0
15,18,1.376377,00:00:01,464.947609,00:07:44,498.325666,00:08:18,,964.649652,,0
15,20,1.456793,00:00:01,468.169396,00:07:48,496.202244,00:08:16,,965.828433,,0
15,22,1.60624,00:00:01,448.981675,00:07:28,474.987707,00:07:54,,925.575622,,0
15,24,1.806491,00:00:01,465.502707,00:07:45,502.078743,00:08:22,,969.387941,,0
17,2,0.016489,00:00:00,1132.293765,00:18:52,1177.125714,00:19:37,,2309.435968,,0
17,4,0.051686,00:00:00,491.113505,00:08:11,522.657852,00:08:42,,1013.823043,,0
17,6,0.255031,00:00:00,454.04068,00:07:34,482.430766,00:08:02,,936.726477,,0
17,8,0.42922,00:00:00,454.168935,00:07:34,483.617785,00:08:03,,938.21594,,0
17,10,0.592667,00:00:00,452.613376,00:07:32,500.438072,00:08:20,,953.644115,,0
17,12,0.770615,00:00:00,457.713681,00:07:37,490.123992,00:08:10,,948.608288,,0
17,14,0.928269,00:00:00,451.229684,00:07:31,482.400887,00:08:02,,934.55884,,0
17,16,1.168106,00:00:01,456.340563,00:07:36,484.600168,00:08:04,,942.108837,,0
17,18,1.280898,00:00:01,459.285044,00:07:39,492.833309,00:08:12,,953.399251,,0
17,20,1.451658,00:00:01,449.994079,00:07:30,479.552454,00:07:59,,930.998191,,0
17,22,1.62182,00:00:01,454.087184,00:07:34,489.403346,00:08:09,,945.11235,,0
17,24,1.784381,00:00:01,448.787299,00:07:28,474.797848,00:07:54,,925.369528,,0
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,min,,
,,,,,,,,,919.739024,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
