maxFacesNumber,maxRefLevel,init_cpu_s,init_wall_hms,cycle1_cpu_s,cycle1_wall_hms,cycle2_cpu_s,cycle2_wall_hms,note,Total_CPU,,isMin
7,6,0.344354,00:00:00,507.772694,00:08:27,534.087336,00:08:54,,1042.204384,,0
7,8,0.600459,00:00:00,506.061223,00:08:26,538.267726,00:08:58,,1044.929408,,0
7,10,0.854166,00:00:00,507.389149,00:08:27,543.416324,00:09:03,,1051.659639,,0
7,12,1.100814,00:00:01,515.395579,00:08:35,556.872437,00:09:16,,1073.36883,,0
7,14,1.363307,00:00:01,506.347056,00:08:26,539.977608,00:08:59,,1047.687971,,0
7,16,1.585074,00:00:01,524.081318,00:08:44,561.056706,00:09:21,,1086.723098,,0
7,18,1.851188,00:00:01,519.859679,00:08:39,559.357008,00:09:19,,1081.067875,,0
7,20,2.099169,00:00:02,513.557902,00:08:33,543.880499,00:09:03,,1059.53757,,0
7,22,2.318919,00:00:02,516.164226,00:08:36,550.562299,00:09:10,,1069.045444,,0
7,24,2.54585,00:00:02,515.275783,00:08:35,541.252947,00:09:01,,1059.07458,,0
9,2,0.058198,00:00:00,2014.890137,00:33:34,2022.83168,00:33:42,,4037.780015,,0
9,4,0.092499,00:00:00,539.030067,00:08:59,571.683209,00:09:31,,1110.805775,,0
9,6,0.346249,00:00:00,514.010933,00:08:34,541.233331,00:09:01,,1055.590513,,0
9,8,0.607586,00:00:00,523.556298,00:08:43,556.300417,00:09:16,,1080.464301,,0
9,10,0.860899,00:00:00,524.537179,00:08:44,562.557045,00:09:22,,1087.955123,,0
9,12,1.097869,00:00:01,525.464618,00:08:45,565.044452,00:09:25,,1091.606939,,0
9,14,1.497191,00:00:01,509.832928,00:08:29,548.997946,00:09:09,,1060.328065,,0
9,16,1.592682,00:00:01,529.992471,00:08:49,560.416686,00:09:20,,1092.001839,,0
9,18,1.835103,00:00:01,517.973869,00:08:38,547.423151,00:09:07,,1067.232123,,0
9,20,2.10611,00:00:02,507.310476,00:08:27,535.95072,00:08:55,,1045.367306,,0
9,22,2.323016,00:00:02,529.446936,00:08:49,564.297606,00:09:24,,1096.067558,,0
9,24,2.550234,00:00:02,512.059485,00:08:32,555.730309,00:09:15,,1070.340028,,0
11,2,0.059748,00:00:00,2009.679414,00:33:29,2072.751139,00:34:32,,4082.490301,,0
11,4,0.094041,00:00:00,555.142245,00:09:15,595.070606,00:09:55,,1150.306892,,0
11,6,0.34252,00:00:00,518.607013,00:08:38,549.36729,00:09:09,,1068.316823,,0
11,8,0.605766,00:00:00,505.219535,00:08:25,535.230232,00:08:55,,1041.055533,,0
11,10,0.885341,00:00:00,503.244485,00:08:23,533.66714,00:08:53,,1037.796966,,0
11,12,1.100145,00:00:01,519.16767,00:08:39,554.880687,00:09:14,,1075.148502,,0
11,14,1.346915,00:00:01,512.712152,00:08:32,540.667321,00:09:00,,1054.726388,,0
11,16,1.585379,00:00:01,527.864699,00:08:47,557.928027,00:09:17,,1087.378105,,0
11,18,1.822967,00:00:01,501.313174,00:08:21,533.486052,00:08:53,,1036.622193,,0
11,20,2.056501,00:00:02,518.55401,00:08:38,560.100986,00:09:20,,1080.711497,,0
11,22,2.306401,00:00:02,520.640118,00:08:40,559.12572,00:09:19,,1082.072239,,0
11,24,2.571211,00:00:02,513.912462,00:08:33,540.742056,00:09:00,,1057.225729,,0
13,2,0.05821,00:00:00,2035.79926,00:33:55,2090.382172,00:34:50,,4126.239642,,0
13,4,0.094543,00:00:00,556.48019,00:09:16,585.6734,00:09:45,,1142.248133,,0
13,6,0.34363,00:00:00,519.107735,00:08:39,552.688996,00:09:12,,1072.140361,,0
13,8,0.601131,00:00:00,497.168341,00:08:17,530.327659,00:08:50,,1028.097131,,1
13,10,0.858579,00:00:00,511.661108,00:08:31,541.393428,00:09:01,,1053.913115,,0
13,12,1.102048,00:00:01,506.317883,00:08:26,535.249857,00:08:55,,1042.669788,,0
13,14,1.358838,00:00:01,515.163384,00:08:35,541.784533,00:09:01,,1058.306755,,0
13,16,1.591622,00:00:01,517.510938,00:08:37,547.869949,00:09:07,,1066.972509,,0
13,18,1.825982,00:00:01,517.371396,00:08:37,558.877212,00:09:18,,1078.07459,,0
13,20,2.099753,00:00:02,520.41606,00:08:40,547.382451,00:09:07,,1069.898264,,0
13,22,2.312878,00:00:02,513.855121,00:08:33,545.544775,00:09:05,,1061.712774,,0
13,24,2.590194,00:00:02,518.031297,00:08:38,543.436461,00:09:03,,1064.057952,,0
15,2,0.058795,00:00:00,2039.476648,00:33:59,2080.558697,00:34:40,,4120.09414,,0
15,4,0.09336,00:00:00,560.400189,00:09:20,595.943601,00:09:56,,1156.43715,,0
15,6,0.344211,00:00:00,526.754906,00:08:46,555.084852,00:09:15,,1082.183969,,0
15,8,0.613054,00:00:00,509.884653,00:08:29,537.39156,00:08:57,,1047.889267,,0
15,10,0.856157,00:00:00,506.602959,00:08:26,540.450268,00:09:00,,1047.909384,,0
15,12,1.099771,00:00:01,499.399571,00:08:19,531.355733,00:08:51,,1031.855075,,0
15,14,1.346996,00:00:01,503.477489,00:08:23,549.429978,00:09:09,,1054.254463,,0
15,16,1.59589,00:00:01,515.764874,00:08:35,537.029139,00:08:57,,1054.389903,,0
15,18,1.831711,00:00:01,530.06702,00:08:50,563.571959,00:09:23,,1095.47069,,0
15,20,2.086985,00:00:02,527.720947,00:08:47,560.706463,00:09:20,,1090.514395,,0
15,22,2.319509,00:00:02,510.923314,00:08:30,545.96896,00:09:05,,1059.211783,,0
15,24,2.584709,00:00:02,519.951996,00:08:39,562.707144,00:09:22,,1085.243849,,0
17,2,0.058725,00:00:00,1982.576511,00:33:02,2026.315001,00:33:46,,4008.950237,,0
17,4,0.095395,00:00:00,561.401502,00:09:21,594.834015,00:09:54,,1156.330912,,0
17,6,0.346975,00:00:00,511.646443,00:08:31,542.884982,00:09:02,,1054.8784,,0
17,8,0.606317,00:00:00,507.264196,00:08:27,533.019199,00:08:53,,1040.889712,,0
17,10,0.857013,00:00:00,509.999258,00:08:30,548.228603,00:09:08,,1059.084874,,0
17,12,1.101609,00:00:01,520.938697,00:08:40,555.066671,00:09:15,,1077.106977,,0
17,14,1.351604,00:00:01,514.458797,00:08:34,550.793886,00:09:10,,1066.604287,,0
17,16,1.595031,00:00:01,522.069026,00:08:42,549.38549,00:09:09,,1073.049547,,0
17,18,1.879078,00:00:01,534.330324,00:08:54,565.626772,00:09:25,,1101.836174,,0
17,20,2.078252,00:00:02,513.743479,00:08:33,553.337452,00:09:13,,1069.159183,,0
17,22,2.356062,00:00:02,527.831246,00:08:47,563.074435,00:09:23,,1093.261743,,0
17,24,2.561943,00:00:02,508.515609,00:08:28,541.646264,00:09:01,,1052.723816,,0
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,min,,
,,,,,,,,,1028.097131,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
