maxFacesNumber,maxRefLevel,init_cpu_s,init_wall_hms,cycle1_cpu_s,cycle1_wall_hms,cycle2_cpu_s,cycle2_wall_hms,note,Total_CPU,,isMin
11,10,0.058081,00:00:00,457.876579,00:07:37,490.293092,00:08:10,,948.227752,,0
11,12,0.072418,00:00:00,464.645773,00:07:44,495.893673,00:08:15,,960.611864,,0
11,14,0.08494,00:00:00,450.092013,00:07:30,480.987778,00:08:01,,931.164731,,0
11,16,0.098897,00:00:00,458.917112,00:07:38,497.086955,00:08:17,,956.102964,,0
11,18,0.11385,00:00:00,463.545032,00:07:43,495.202714,00:08:15,,958.861596,,0
11,20,0.125824,00:00:00,446.855707,00:07:26,484.213049,00:08:04,,931.19458,,0
11,22,0.139012,00:00:00,448.837243,00:07:28,488.681412,00:08:08,,937.657667,,0
11,24,0.152457,00:00:00,454.476644,00:07:34,483.114429,00:08:03,,937.74353,,0
13,2,0.005307,00:00:00,626.078214,00:10:26,665.513697,00:11:05,,1291.597218,,0
13,4,0.014302,00:00:00,460.153996,00:07:40,490.562604,00:08:10,,950.730902,,0
13,6,0.030052,00:00:00,444.461722,00:07:24,486.761594,00:08:06,,931.253368,,0
13,8,0.044697,00:00:00,452.240567,00:07:32,482.146677,00:08:02,,934.431941,,0
13,10,0.057729,00:00:00,460.543184,00:07:40,494.032959,00:08:14,,954.633872,,0
13,12,0.071339,00:00:00,448.746072,00:07:28,490.999361,00:08:11,,939.816772,,0
13,14,0.085725,00:00:00,449.080512,00:07:29,496.091359,00:08:16,,945.257596,,0
13,16,0.098589,00:00:00,453.562649,00:07:33,487.493066,00:08:07,,941.154304,,0
13,18,0.112361,00:00:00,454.735239,00:07:34,498.423922,00:08:18,,953.271522,,0
13,20,0.126474,00:00:00,458.87912,00:07:38,496.592204,00:08:16,,955.597798,,0
13,22,0.139155,00:00:00,464.805219,00:07:44,493.936038,00:08:13,,958.880412,,0
13,24,0.152738,00:00:00,456.269142,00:07:36,487.307673,00:08:07,,943.729553,,0
15,2,0.005306,00:00:00,613.66565,00:10:13,651.168026,00:10:51,,1264.838982,,0
15,4,0.014276,00:00:00,457.194738,00:07:37,489.020551,00:08:09,,946.229565,,0
15,6,0.030218,00:00:00,460.723781,00:07:40,486.574158,00:08:06,,947.328157,,0
15,8,0.044257,00:00:00,454.402711,00:07:34,494.221003,00:08:14,,948.667971,,0
15,10,0.057996,00:00:00,452.54942,00:07:32,484.244581,00:08:04,,936.851997,,0
15,12,0.071286,00:00:00,461.413038,00:07:41,492.305682,00:08:12,,953.790006,,0
15,14,0.08504,00:00:00,446.440994,00:07:26,475.081873,00:07:55,,921.607907,,1
15,16,0.098357,00:00:00,460.717192,00:07:40,493.901417,00:08:13,,954.716966,,0
15,18,0.113119,00:00:00,453.307766,00:07:33,485.545861,00:08:05,,938.966746,,0
15,20,0.125635,00:00:00,463.43009,00:07:43,498.013297,00:08:18,,961.569022,,0
15,22,0.13951,00:00:00,457.196815,00:07:37,500.659875,00:08:20,,957.9962,,0
15,24,0.152078,00:00:00,456.613654,00:07:36,487.750363,00:08:07,,944.516095,,0
17,2,0.005358,00:00:00,613.838644,00:10:13,648.326106,00:10:48,,1262.170108,,0
17,4,0.014181,00:00:00,454.999572,00:07:35,485.38544,00:08:05,,940.399193,,0
17,6,0.029915,00:00:00,456.515426,00:07:36,489.264228,00:08:09,,945.809569,,0
17,8,0.044363,00:00:00,457.696266,00:07:37,489.433929,00:08:09,,947.174558,,0
17,10,0.057808,00:00:00,456.203389,00:07:36,486.830564,00:08:06,,943.091761,,0
17,12,0.071561,00:00:00,450.649739,00:07:30,481.222164,00:08:01,,931.943464,,0
17,14,0.085745,00:00:00,459.969063,00:07:39,495.752234,00:08:15,,955.807042,,0
17,16,0.098668,00:00:00,462.041459,00:07:42,496.130926,00:08:16,,958.271053,,0
17,18,0.112602,00:00:00,459.705853,00:07:39,497.664435,00:08:17,,957.48289,,0
17,20,0.125288,00:00:00,449.941722,00:07:29,487.018391,00:08:07,,937.085401,,0
17,22,0.140494,00:00:00,452.389673,00:07:32,487.478902,00:08:07,,940.009069,,0
17,24,0.152376,00:00:00,455.425059,00:07:35,485.670015,00:08:05,,941.24745,,0
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,min,,
,,,,,,,,,921.607907,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
