maxFacesNumber,maxRefLevel,init_cpu_s,init_wall_hms,cycle1_cpu_s,cycle1_wall_hms,cycle2_cpu_s,cycle2_wall_hms,note,Total_CPU,,isMin
4,20,3.79991,00:00:03,532.662997,00:08:52,584.581365,00:09:44,,1121.044272,,0
4,22,4.206132,00:00:04,523.595795,00:08:43,558.47745,00:09:18,,1086.279377,,0
4,24,4.697306,00:00:04,535.808289,00:08:55,567.175487,00:09:27,,1107.681082,,0
7,2,0.072484,00:00:00,2392.225216,00:39:52,2443.589433,00:40:43,,4835.887133,,0
7,4,0.11357,00:00:00,595.521048,00:09:55,623.596168,00:10:23,,1219.230786,,0
7,6,0.465343,00:00:00,520.173135,00:08:40,548.834844,00:09:08,,1069.473322,,1
7,8,0.968544,00:00:00,548.493469,00:09:08,578.923598,00:09:38,,1128.385611,,0
7,10,1.463544,00:00:01,538.337997,00:08:58,573.514543,00:09:33,,1113.316084,,0
7,12,1.911207,00:00:01,533.320683,00:08:53,567.054578,00:09:27,,1102.286468,,0
7,14,2.375359,00:00:02,549.899766,00:09:09,580.046544,00:09:40,,1132.321669,,0
7,16,2.875188,00:00:02,546.820091,00:09:06,584.778513,00:09:44,,1134.473792,,0
7,18,3.346831,00:00:03,544.916697,00:09:04,582.858177,00:09:42,,1131.121705,,0
7,20,3.803947,00:00:03,533.739098,00:08:53,576.147459,00:09:36,,1113.690504,,0
7,22,4.222857,00:00:04,540.078072,00:09:00,578.911262,00:09:38,,1123.212191,,0
7,24,4.661758,00:00:04,545.464942,00:09:05,578.443334,00:09:38,,1128.570034,,0
9,2,0.071161,00:00:00,2390.255691,00:39:50,2443.071594,00:40:43,,4833.398446,,0
9,4,0.114969,00:00:00,604.62775,00:10:04,637.256022,00:10:37,,1241.998741,,0
9,6,0.467823,00:00:00,531.519156,00:08:51,563.71875,00:09:23,,1095.705729,,0
9,8,0.971853,00:00:00,520.371871,00:08:40,553.387874,00:09:13,,1074.731598,,0
9,10,1.445278,00:00:01,536.282167,00:08:56,565.654798,00:09:25,,1103.382243,,0
9,12,1.926327,00:00:01,528.125619,00:08:48,562.584148,00:09:22,,1092.636094,,0
9,14,2.37137,00:00:02,542.947855,00:09:02,583.124056,00:09:43,,1128.443281,,0
9,16,2.873511,00:00:02,527.135804,00:08:47,561.09033,00:09:21,,1091.099645,,0
9,18,3.284661,00:00:03,528.898578,00:08:48,555.727626,00:09:15,,1087.910865,,0
9,20,3.774245,00:00:03,527.595218,00:08:47,562.352428,00:09:22,,1093.721891,,0
9,22,4.245632,00:00:04,540.759109,00:09:00,574.269498,00:09:34,,1119.274239,,0
9,24,4.762711,00:00:04,546.518777,00:09:06,578.245083,00:09:38,,1129.526571,,0
11,2,0.070381,00:00:00,2367.504227,00:39:27,2418.788099,00:40:18,,4786.362707,,0
11,4,0.114455,00:00:00,577.343981,00:09:37,618.854589,00:10:18,,1196.313025,,0
11,6,0.471436,00:00:00,520.606678,00:08:40,551.44982,00:09:11,,1072.527934,,0
11,8,0.973507,00:00:00,529.16886,00:08:49,562.390103,00:09:22,,1092.53247,,0
11,10,1.463988,00:00:01,542.751434,00:09:02,564.349411,00:09:24,,1108.564833,,0
11,12,1.918511,00:00:01,536.112441,00:08:56,559.85865,00:09:19,,1097.889602,,0
11,14,2.416811,00:00:02,536.67023,00:08:56,577.765444,00:09:37,,1116.852485,,0
11,16,2.870582,00:00:02,519.57567,00:08:39,557.152691,00:09:17,,1079.598943,,0
11,18,3.310873,00:00:03,536.806059,00:08:56,571.575886,00:09:31,,1111.692818,,0
11,20,3.741683,00:00:03,525.88752,00:08:45,552.478661,00:09:12,,1082.107864,,0
11,22,4.210813,00:00:04,538.70364,00:08:58,566.714324,00:09:26,,1109.628777,,0
11,24,4.656312,00:00:04,525.919612,00:08:45,558.357023,00:09:18,,1088.932947,,0
13,2,0.071555,00:00:00,2402.213177,00:40:02,2455.842742,00:40:55,,4858.127474,,0
13,4,0.115534,00:00:00,585.015404,00:09:45,619.882853,00:10:19,,1205.013791,,0
13,6,0.467888,00:00:00,524.475586,00:08:44,551.84487,00:09:11,,1076.788344,,0
13,8,0.961729,00:00:00,550.130198,00:09:10,583.878776,00:09:43,,1134.970703,,0
13,10,1.466453,00:00:01,534.295387,00:08:54,566.444847,00:09:26,,1102.206687,,0
13,12,1.91936,00:00:01,541.598538,00:09:01,573.419931,00:09:33,,1116.937829,,0
13,14,2.395248,00:00:02,544.038781,00:09:04,572.498676,00:09:32,,1118.932705,,0
13,16,2.871661,00:00:02,538.235201,00:08:58,558.087598,00:09:18,,1099.19446,,0
13,18,3.352266,00:00:03,524.509182,00:08:44,554.016487,00:09:14,,1081.877935,,0
13,20,3.818219,00:00:03,533.906693,00:08:53,562.2952,00:09:22,,1100.020112,,0
13,22,4.240281,00:00:04,529.269103,00:08:49,557.630427,00:09:17,,1091.139811,,0
13,24,4.729882,00:00:04,547.338156,00:09:07,579.576588,00:09:39,,1131.644626,,0
15,2,0.070016,00:00:00,2361.36351,00:39:21,2434.21244,00:40:34,,4795.645966,,0
15,4,0.115259,00:00:00,581.487489,00:09:41,613.87529,00:10:13,,1195.478038,,0
15,6,0.465136,00:00:00,520.02589,00:08:40,556.271974,00:09:16,,1076.763,,0
15,8,0.97248,00:00:00,545.396595,00:09:05,582.150109,00:09:42,,1128.519184,,0
15,10,1.454638,00:00:01,555.990208,00:09:16,577.450146,00:09:37,,1134.894992,,0
15,12,1.915572,00:00:01,533.360907,00:08:53,563.876172,00:09:23,,1099.152651,,0
15,14,2.412838,00:00:02,537.983741,00:08:57,569.754822,00:09:29,,1110.151401,,0
15,16,2.870163,00:00:02,524.542313,00:08:44,557.287865,00:09:17,,1084.700341,,0
15,18,3.296405,00:00:03,523.959071,00:08:43,552.969153,00:09:12,,1080.224629,,0
15,20,3.751399,00:00:03,531.961544,00:08:51,562.069277,00:09:22,,1097.78222,,0
15,22,4.212774,00:00:04,527.683677,00:08:47,561.518984,00:09:21,,1093.415435,,0
15,24,4.703997,00:00:04,529.925596,00:08:50,562.630875,00:09:22,,1097.260468,,0
17,2,0.069548,00:00:00,2320.508642,00:38:40,2343.806776,00:39:03,,4664.384966,,0
17,4,0.113677,00:00:00,595.400163,00:09:55,628.906261,00:10:28,,1224.420101,,0
17,6,0.469935,00:00:00,527.357616,00:08:47,559.228234,00:09:19,,1087.055785,,0
17,8,0.965142,00:00:00,532.67361,00:08:52,566.154323,00:09:26,,1099.793075,,0
17,10,1.439742,00:00:01,535.146936,00:08:55,563.935569,00:09:23,,1100.522247,,0
17,12,1.903006,00:00:01,531.013618,00:08:51,561.824973,00:09:21,,1094.741597,,0
17,14,2.383069,00:00:02,530.474323,00:08:50,564.255827,00:09:24,,1097.113219,,0
17,16,2.851393,00:00:02,527.406639,00:08:47,560.131515,00:09:20,,1090.389547,,0
17,18,3.34688,00:00:03,540.129164,00:09:00,579.125356,00:09:39,,1122.6014,,0
17,20,3.780012,00:00:03,520.310341,00:08:40,557.35486,00:09:17,,1081.445213,,0
17,22,4.243453,00:00:04,539.799294,00:08:59,570.212899,00:09:30,,1114.255646,,0
17,24,4.685488,00:00:04,535.082401,00:08:55,576.04968,00:09:36,,1115.817569,,0
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,min,,
,,,,,,,,,1069.473322,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
